TARGET_B,ZIPGROUP,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner dummy,NUMCHLD,INCOME,gender dummy,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,LN_HV,LN_Icmed,LN_Icavg,LN_IC15,LN_NUMPROM,LN_RAMNTALL,LN_MAXRAMNT,LN_LASTGIFT,LN_totalmonths,LN_TIMELAG,_LN_AVGGIFT
1,2,1,0,0,0,1,2,7,0,8,1613,516,572,9,26,97,40,32,32,5,32.33333333,7.385851078,6.246106765,6.349138991,2.197224577,3.258096538,4.574710979,3.688879454,3.465735903,3.465735903,1.609437912,3.47609869
1,2,1,0,0,0,1,1,4,1,8,903,457,503,4,63,122,13,13,31,3,8.133333333,6.805722553,6.124683391,6.22059017,1.386294361,4.143134726,4.804021045,2.564949357,2.564949357,3.433987204,1.098612289,2.095970844
0,4,0,0,1,0,1,1,4,1,8,782,323,357,27,16,32,12,12,29,0,10.66666667,6.661854741,5.777652323,5.877735782,3.295836866,2.772588722,3.465735903,2.48490665,2.48490665,3.36729583,,2.367123614
0,3,0,1,0,0,1,1,1,0,4,805,318,344,29,74,213,15,10,33,6,11.21052632,6.690842277,5.762051383,5.840641657,3.36729583,4.304065093,5.361292166,2.708050201,2.302585093,3.496507561,1.791759469,2.416853187
0,5,0,0,0,1,1,1,4,1,8,2721,208,282,33,24,101,32,32,31,2,25.25,7.908754739,5.33753808,5.641907071,3.496507561,3.17805383,4.615120517,3.465735903,3.465735903,3.433987204,0.693147181,3.228826156
1,5,0,0,0,1,0,1,1,1,8,729,390,424,6,48,142,20,18,28,2,15.77777778,6.591673732,5.966146739,6.049733455,1.791759469,3.871201011,4.955827058,2.995732274,2.890371758,3.33220451,0.693147181,2.75860248
0,2,1,0,0,0,0,1,1,0,6,1522,388,453,12,56,71,12,12,29,27,7.888888889,7.327780538,5.96100534,6.115892125,2.48490665,4.025351691,4.262679877,2.48490665,2.48490665,3.36729583,3.295836866,2.0654553
1,5,0,0,0,1,1,1,5,0,8,3695,452,491,13,51,82,8,7,28,37,5.466666667,8.214735833,6.11368218,6.196444128,2.564949357,3.931825633,4.406719247,2.079441542,1.945910149,3.33220451,3.610917913,1.698669046
0,5,0,0,0,1,0,1,5,0,3,453,267,277,24,57,129,12,10,28,6,8.0625,6.115892125,5.587248658,5.624017506,3.17805383,4.043051268,4.859812404,2.48490665,2.302585093,3.33220451,1.791759469,2.087223682
0,3,0,1,0,0,0,1,1,1,8,812,425,464,7,57,174,25,25,36,2,17.4,6.69950034,6.052089169,6.139884552,1.945910149,4.043051268,5.159055299,3.218875825,3.218875825,3.583518938,0.693147181,2.856470206
1,5,0,0,0,1,0,1,2,0,8,1557,317,393,8,32,44,7,7,28,6,5.5,7.350516172,5.758901774,5.973809612,2.079441542,3.465735903,3.784189634,1.945910149,1.945910149,3.33220451,1.791759469,1.704748092
1,4,0,0,1,0,1,1,7,1,5,486,321,353,18,83,227,10,5,28,3,5.279069767,6.186208624,5.771441123,5.866468057,2.890371758,4.418840608,5.424950017,2.302585093,1.609437912,3.33220451,1.098612289,1.663749902
0,3,0,1,0,0,0,1,1,0,2,335,266,286,23,30,63,10,10,28,5,7,5.814130532,5.583496309,5.655991811,3.135494216,3.401197382,4.143134726,2.302585093,2.302585093,3.33220451,1.609437912,1.945910149
0,4,0,0,1,0,1,1,7,0,8,1869,804,833,1,30,47,8,8,30,1,5.875,7.533158807,6.689599269,6.725033642,0,3.401197382,3.850147602,2.079441542,2.079441542,3.401197382,0,1.77070606
0,2,1,0,0,0,1,1,5,0,1,409,206,256,28,93,189,15,10,28,4,10.5,6.013715156,5.327876169,5.545177444,3.33220451,4.532599493,5.241747015,2.708050201,2.302585093,3.33220451,1.386294361,2.351375257
0,3,0,1,0,0,1,1,1,0,4,633,322,343,12,79,184,17,16,31,6,9.684210526,6.450470422,5.774551546,5.837730447,2.48490665,4.369447852,5.214935758,2.833213344,2.772588722,3.433987204,1.791759469,2.270496778
0,2,1,0,0,0,0,1,2,1,8,778,374,419,13,23,36,10,10,31,1,7.2,6.656726524,5.924255797,6.03787092,2.564949357,3.135494216,3.583518938,2.302585093,2.302585093,3.433987204,0,1.974081026
1,2,1,0,0,0,1,1,5,0,3,772,269,309,14,108,315,35,20,29,17,26.25,6.64898455,5.59471138,5.733341277,2.63905733,4.682131227,5.752572639,3.555348061,2.995732274,3.36729583,2.833213344,3.267665989
1,5,0,0,0,1,0,1,1,1,8,765,361,393,15,26,36,16,16,29,8,12,6.639875834,5.888877958,5.973809612,2.708050201,3.258096538,3.583518938,2.772588722,2.772588722,3.36729583,2.079441542,2.48490665
0,4,0,0,1,0,0,1,6,0,5,587,308,347,16,64,110,20,0,17,17,15.71428571,6.37502482,5.730099783,5.84932478,2.772588722,4.158883083,4.700480366,2.995732274,,2.833213344,2.833213344,2.754570217
1,2,1,0,0,0,1,1,1,1,4,1368,318,499,0,51,79,20,20,30,17,13.16666667,7.221105098,5.762051383,6.212606096,,3.931825633,4.369447852,2.995732274,2.995732274,3.401197382,2.833213344,2.577688383
0,3,0,1,0,0,0,1,2,1,8,561,368,383,10,43,150,100,100,37,6,75,6.329720906,5.908082938,5.948034989,2.302585093,3.761200116,5.010635294,4.605170186,4.605170186,3.610917913,1.791759469,4.317488114
0,2,1,0,0,0,1,1,4,1,6,871,371,422,7,63,166,14,10,30,8,9.222222222,6.769641977,5.916202063,6.045005314,1.945910149,4.143134726,5.111987788,2.63905733,2.302585093,3.401197382,2.079441542,2.22161603
1,3,0,1,0,0,1,1,5,0,8,665,501,534,7,31,60,20,20,28,9,15,6.499787041,6.216606101,6.280395839,1.945910149,3.433987204,4.094344562,2.995732274,2.995732274,3.33220451,2.197224577,2.708050201
0,5,0,0,0,1,1,1,7,0,8,2203,561,569,2,24,35,20,20,33,1,11.66666667,7.697575347,6.329720906,6.343880434,0.693147181,3.17805383,3.555348061,2.995732274,2.995732274,3.496507561,0,2.456735773
0,2,1,0,0,0,1,1,1,1,4,581,267,269,17,57,172,17,16,28,14,14.33333333,6.364750757,5.587248658,5.59471138,2.833213344,4.043051268,5.147494477,2.833213344,2.772588722,3.33220451,2.63905733,2.662587827
1,3,0,1,0,0,1,1,3,1,7,637,317,338,11,83,214,14,5,17,23,8.916666667,6.456769656,5.758901774,5.823045895,2.397895273,4.418840608,5.365976015,2.63905733,1.609437912,2.833213344,3.135494216,2.187922185
1,5,0,0,0,1,1,1,4,0,7,1634,522,526,5,102,378,25,13,30,6,12.6,7.398786275,6.257667588,6.265301213,1.609437912,4.624972813,5.934894196,3.218875825,2.564949357,3.401197382,1.791759469,2.533696814
0,5,0,0,0,1,1,1,4,1,4,1623,550,564,0,55,172,13,7,31,4,8.190476191,7.392031568,6.309918278,6.335054251,,4.007333185,5.147494477,2.564949357,1.945910149,3.433987204,1.386294361,2.102972039
0,5,0,0,0,1,1,1,4,0,8,1214,475,543,11,29,35,15,15,30,10,11.66666667,7.101675972,6.163314804,6.29710932,2.397895273,3.36729583,3.555348061,2.708050201,2.708050201,3.401197382,2.302585093,2.456735773
0,3,0,1,0,0,0,1,5,1,8,1078,323,398,14,69,69,7,7,31,19,3.833333333,6.982862751,5.777652323,5.986452005,2.63905733,4.234106505,4.234106505,1.945910149,1.945910149,3.433987204,2.944438979,1.343734747
1,5,0,0,0,1,1,1,5,0,1,503,229,299,42,62,88,7,6,32,5,5.5,6.22059017,5.433722004,5.700443573,3.737669618,4.127134385,4.477336814,1.945910149,1.791759469,3.465735903,1.609437912,1.704748092
0,4,0,0,1,0,0,1,5,1,8,1286,445,527,17,25,25,15,15,36,10,12.5,7.159291905,6.098074282,6.267200549,2.833213344,3.218875825,3.218875825,2.708050201,2.708050201,3.583518938,2.302585093,2.525728644
0,5,0,0,0,1,1,1,4,1,8,2847,494,551,2,21,30,20,20,34,3,15,7.954021087,6.202535517,6.311734809,0.693147181,3.044522438,3.401197382,2.995732274,2.995732274,3.526360525,1.098612289,2.708050201
0,3,0,1,0,0,0,1,3,1,4,720,321,357,10,46,70,20,15,36,1,14,6.579251212,5.771441123,5.877735782,2.302585093,3.828641396,4.248495242,2.995732274,2.708050201,3.583518938,0,2.63905733
0,5,0,0,0,1,1,1,3,0,8,3111,347,380,14,34,55,20,20,33,5,13.75,8.042699497,5.84932478,5.940171253,2.63905733,3.526360525,4.007333185,2.995732274,2.995732274,3.496507561,1.609437912,2.621038824
1,3,0,1,0,0,0,1,1,1,5,1058,264,329,20,74,185,12,12,31,6,8.043478261,6.964135612,5.575949103,5.796057751,2.995732274,4.304065093,5.220355825,2.48490665,2.48490665,3.433987204,1.791759469,2.084861609
0,3,0,1,0,0,1,1,6,0,5,838,397,409,12,81,182,23,12,30,2,6.066666667,6.7310181,5.983936281,6.013715156,2.48490665,4.394449155,5.204006687,3.135494216,2.48490665,3.401197382,0.693147181,1.802809305
0,2,1,0,0,0,0,1,1,1,8,675,344,372,18,63,68,10,10,31,5,4.857142857,6.514712691,5.840641657,5.918893854,2.890371758,4.143134726,4.219507705,2.302585093,2.302585093,3.433987204,1.609437912,1.580450376
0,3,0,1,0,0,1,4,4,0,8,329,243,289,10,34,80,10,10,31,5,8,5.796057751,5.493061443,5.666426688,2.302585093,3.526360525,4.382026635,2.302585093,2.302585093,3.433987204,1.609437912,2.079441542
0,2,1,0,0,0,1,1,4,0,0,426,228,233,24,55,103,14,12,35,3,10.3,6.054439346,5.429345629,5.451038454,3.17805383,4.007333185,4.634728988,2.63905733,2.48490665,3.555348061,1.098612289,2.332143895
1,3,0,1,0,0,1,1,2,1,0,171,106,137,59,57,53,5,3,31,5,3.3125,5.141663557,4.663439094,4.919980926,4.077537444,4.043051268,3.970291914,1.609437912,1.098612289,3.433987204,1.609437912,1.197703191
0,2,1,0,0,0,1,1,5,1,8,1029,457,495,1,35,34,5,4,29,2,3.4,6.936342736,6.124683391,6.204557763,0,3.555348061,3.526360525,1.609437912,1.386294361,3.36729583,0.693147181,1.223775432
1,3,0,1,0,0,1,1,2,1,7,433,318,309,9,74,180,25,10,37,10,11.25,6.070737728,5.762051383,5.733341277,2.197224577,4.304065093,5.192956851,3.218875825,2.302585093,3.610917913,2.302585093,2.420368129
1,2,1,0,0,0,1,1,5,1,8,1485,647,688,4,22,22,10,7,31,4,7.333333333,7.303170051,6.472346295,6.533788838,1.386294361,3.091042453,3.091042453,2.302585093,1.945910149,3.433987204,1.386294361,1.992430165
1,5,0,0,0,1,1,1,4,1,8,722,188,251,31,42,45,7,4,29,4,4.090909091,6.582025139,5.236441963,5.525452939,3.433987204,3.737669618,3.80666249,1.945910149,1.386294361,3.36729583,1.386294361,1.408767217
0,3,0,1,0,0,1,1,1,1,8,338,290,299,22,23,28,5,5,28,2,4,5.823045895,5.669880923,5.700443573,3.091042453,3.135494216,3.33220451,1.609437912,1.609437912,3.33220451,0.693147181,1.386294361
0,4,0,0,1,0,1,2,4,1,8,676,393,426,6,48,63,6,6,30,3,3.15,6.516193076,5.973809612,6.054439346,1.791759469,3.871201011,4.143134726,1.791759469,1.791759469,3.401197382,1.098612289,1.147402453
0,4,0,0,1,0,1,1,2,1,1,423,217,264,36,85,196,14,8,34,6,8.52173913,6.047372179,5.379897354,5.575949103,3.583518938,4.442651256,5.278114659,2.63905733,2.079441542,3.526360525,1.791759469,2.142620443
1,4,0,0,1,0,1,1,4,0,8,668,243,291,36,53,141,20,15,34,3,15.66666667,6.504288174,5.493061443,5.673323267,3.583518938,3.970291914,4.94875989,2.995732274,2.708050201,3.526360525,1.098612289,2.751535313
1,5,0,0,0,1,1,1,3,0,8,913,299,403,27,35,83,15,15,31,1,11.85714286,6.816735881,5.700443573,5.998936562,3.295836866,3.555348061,4.418840608,2.708050201,2.708050201,3.433987204,0,2.472930459
0,4,0,0,1,0,1,1,3,1,8,315,259,312,21,27,49,15,12,31,6,12.25,5.752572639,5.556828062,5.743003188,3.044522438,3.295836866,3.891820298,2.708050201,2.48490665,3.433987204,1.791759469,2.505525937
1,5,0,0,0,1,1,1,4,1,3,1467,360,456,20,83,350,25,25,29,2,15.2173913,7.290974778,5.886104031,6.12249281,2.995732274,4.418840608,5.857933154,3.218875825,3.218875825,3.36729583,0.693147181,2.722438939
1,2,1,0,0,0,1,3,4,0,8,345,220,269,29,27,40,10,10,29,5,10,5.843544417,5.393627546,5.59471138,3.36729583,3.295836866,3.688879454,2.302585093,2.302585093,3.36729583,1.609437912,2.302585093
0,3,0,1,0,0,1,1,6,0,8,855,425,472,9,78,543,50,10,36,8,15.51428571,6.751101469,6.052089169,6.156978986,2.197224577,4.356708827,6.29710932,3.912023005,2.302585093,3.583518938,2.079441542,2.741761258
0,2,1,0,0,0,1,1,7,0,8,807,463,476,1,16,20,20,20,36,5,20,6.693323668,6.137727054,6.165417854,0,2.772588722,2.995732274,2.995732274,2.995732274,3.583518938,1.609437912,2.995732274
0,5,0,0,0,1,1,1,4,1,4,1109,372,427,5,52,66,15,15,31,2,6.6,7.011213987,5.918893854,6.056784013,1.609437912,3.951243719,4.189654742,2.708050201,2.708050201,3.433987204,0.693147181,1.887069649
1,5,0,0,0,1,1,1,7,1,9,1790,601,630,5,77,150,10,10,29,4,6,7.489970899,6.398594935,6.445719819,1.609437912,4.343805422,5.010635294,2.302585093,2.302585093,3.36729583,1.386294361,1.791759469
1,4,0,0,1,0,1,1,4,0,4,1182,386,471,0,46,80,15,15,29,16,11.42857143,7.074963198,5.955837369,6.154858094,,3.828641396,4.382026635,2.708050201,2.708050201,3.36729583,2.772588722,2.436116486
0,5,0,0,0,1,1,1,4,1,8,2411,394,437,13,57,122,10,7,17,3,6.1,7.787796878,5.976350909,6.079933195,2.564949357,4.043051268,4.804021045,2.302585093,1.945910149,2.833213344,1.098612289,1.808288771
1,4,0,0,1,0,1,1,4,0,8,0,0,0,0,57,75.77,15.77,14,34,6,9.47125,,,,,4.043051268,4.327702436,2.758109401,2.63905733,3.526360525,1.791759469,2.248260894
0,2,1,0,0,0,1,1,5,1,9,1903,864,876,5,78,249,30,15,34,4,14.64705882,7.551186867,6.761572769,6.775366091,1.609437912,4.356708827,5.517452896,3.401197382,2.708050201,3.526360525,1.386294361,2.684239552
0,2,1,0,0,0,0,1,2,0,1,539,269,307,24,44,80,16,12,31,12,10,6.289715571,5.59471138,5.726847748,3.17805383,3.784189634,4.382026635,2.772588722,2.48490665,3.433987204,2.48490665,2.302585093
1,2,1,0,0,0,0,1,3,0,0,500,221,325,20,81,192,7,5,29,5,4.923076923,6.214608098,5.398162702,5.783825182,2.995732274,4.394449155,5.257495372,1.945910149,1.609437912,3.36729583,1.609437912,1.593933726
1,5,0,0,0,1,1,1,3,0,6,1342,488,503,8,40,215,20,14,29,5,11.94444444,7.201916318,6.190315406,6.22059017,2.079441542,3.688879454,5.370638028,2.995732274,2.63905733,3.36729583,1.609437912,2.48026627
1,5,0,0,0,1,1,1,5,0,7,1300,454,447,3,68,147,12,10,29,1,9.1875,7.170119543,6.118097198,6.102558595,1.098612289,4.219507705,4.990432587,2.48490665,2.302585093,3.36729583,0,2.217843865
0,5,0,0,0,1,1,1,5,1,3,887,324,368,12,73,226,9,7,30,8,5.947368421,6.787844982,5.780743516,5.908082938,2.48490665,4.290459441,5.420534999,2.197224577,1.945910149,3.401197382,2.079441542,1.78294884
0,5,0,0,0,1,1,1,4,0,8,841,304,354,21,41,40,7,5,32,15,5,6.73459166,5.717027701,5.869296913,3.044522438,3.713572067,3.688879454,1.945910149,1.609437912,3.465735903,2.708050201,1.609437912
1,5,0,0,0,1,0,1,1,1,1,633,252,295,26,55,69,25,15,32,5,9.857142857,6.450470422,5.529429088,5.686975356,3.258096538,4.007333185,4.234106505,3.218875825,2.708050201,3.465735903,1.609437912,2.288196356
0,4,0,0,1,0,0,1,2,0,6,1274,460,509,5,57,85,15,15,31,13,14.16666667,7.149916836,6.131226489,6.232448017,1.609437912,4.043051268,4.442651256,2.708050201,2.708050201,3.433987204,2.564949357,2.650891787
1,3,0,1,0,0,1,2,7,0,9,1142,474,542,5,50,142,40,40,29,8,23.66666667,7.04053639,6.161207322,6.295266001,1.609437912,3.912023005,4.955827058,3.688879454,3.688879454,3.36729583,2.079441542,3.164067588
0,5,0,0,0,1,1,1,4,0,3,1719,319,381,19,37,81,17,10,31,13,11.57142857,7.449498005,5.765191103,5.942799375,2.944438979,3.610917913,4.394449155,2.833213344,2.302585093,3.433987204,2.564949357,2.448539006
1,2,1,0,0,0,1,1,7,0,7,984,389,446,11,62,96,16,15,33,5,13.71428571,6.891625897,5.963579344,6.100318952,2.397895273,4.127134385,4.564348191,2.772588722,2.708050201,3.496507561,1.609437912,2.618438042
1,2,1,0,0,0,1,1,6,1,2,756,279,318,23,114,241,16,15,17,19,9.269230769,6.628041376,5.631211782,5.762051383,3.135494216,4.736198448,5.484796933,2.772588722,2.708050201,2.833213344,2.944438979,2.226700395
1,4,0,0,1,0,1,1,5,1,3,511,297,330,22,43,161,31,28,31,2,17.88888889,6.23636959,5.693732139,5.799092654,3.091042453,3.761200116,5.081404365,3.433987204,3.33220451,3.433987204,0.693147181,2.884179788
0,3,0,1,0,0,0,1,3,0,3,348,282,323,19,80,196,13,10,28,2,9.333333333,5.85220248,5.641907071,5.777652323,2.944438979,4.382026635,5.278114659,2.564949357,2.302585093,3.33220451,0.693147181,2.233592222
1,5,0,0,0,1,1,1,2,1,8,422,289,319,27,23,26,15,15,37,2,8.666666667,6.045005314,5.666426688,5.765191103,3.295836866,3.135494216,3.258096538,2.708050201,2.708050201,3.610917913,0.693147181,2.159484249
0,4,0,0,1,0,1,1,6,1,8,2392,715,814,3,27,36,16,10,30,9,12,7.779885115,6.572282543,6.701960366,1.098612289,3.295836866,3.583518938,2.772588722,2.302585093,3.401197382,2.197224577,2.48490665
0,3,0,1,0,0,1,1,4,0,9,1044,522,612,2,68,290,50,50,37,10,36.25,6.950814768,6.257667588,6.416732283,0.693147181,4.219507705,5.669880923,3.912023005,3.912023005,3.610917913,2.302585093,3.590439381
0,5,0,0,0,1,1,1,4,0,3,2502,339,377,17,77,179,14,12,37,8,9.421052632,7.824845691,5.826000107,5.932245187,2.833213344,4.343805422,5.187385806,2.63905733,2.48490665,3.610917913,2.079441542,2.242946827
0,5,0,0,0,1,1,1,5,0,8,1810,607,639,2,34,44,9,7,31,12,7.333333333,7.501082124,6.408528791,6.459904454,0.693147181,3.526360525,3.784189634,2.197224577,1.945910149,3.433987204,2.48490665,1.992430165
1,4,0,0,1,0,1,1,4,0,7,607,406,359,13,70,179,23,23,37,16,16.27272727,6.408528791,6.00635316,5.883322388,2.564949357,4.248495242,5.187385806,3.135494216,3.135494216,3.610917913,2.772588722,2.789490533
0,2,1,0,0,0,1,1,5,0,8,1259,346,449,21,40,45,15,15,36,9,9,7.138073034,5.846438775,6.107022888,3.044522438,3.688879454,3.80666249,2.708050201,2.708050201,3.583518938,2.197224577,2.197224577
0,5,0,0,0,1,1,1,6,1,8,2821,668,767,0,25,35,10,10,28,3,7,7.944846711,6.504288174,6.642486801,,3.218875825,3.555348061,2.302585093,2.302585093,3.33220451,1.098612289,1.945910149
0,5,0,0,0,1,1,1,1,1,8,845,312,378,12,22,25,10,5,28,7,6.25,6.739336627,5.743003188,5.934894196,2.48490665,3.091042453,3.218875825,2.302585093,1.609437912,3.33220451,1.945910149,1.832581464
1,5,0,0,0,1,1,1,4,0,8,852,401,438,8,22,33,10,7,28,3,6.6,6.747586527,5.993961427,6.08221891,2.079441542,3.091042453,3.496507561,2.302585093,1.945910149,3.33220451,1.098612289,1.887069649
1,5,0,0,0,1,1,1,4,0,4,1194,389,413,14,74,283,15,10,31,2,9.75862069,7.085064294,5.963579344,6.023447593,2.63905733,4.304065093,5.645446898,2.708050201,2.302585093,3.433987204,0.693147181,2.278151068
0,4,0,0,1,0,1,1,4,0,8,1033,542,628,3,41,66,8,4,31,10,6,6.940222469,6.295266001,6.442540166,1.098612289,3.713572067,4.189654742,2.079441542,1.386294361,3.433987204,2.302585093,1.791759469
0,5,0,0,0,1,0,1,2,1,8,687,213,283,24,28,40,5,5,31,2,4.444444444,6.532334292,5.361292166,5.645446898,3.17805383,3.33220451,3.688879454,1.609437912,1.609437912,3.433987204,0.693147181,1.491654877
0,2,1,0,0,0,0,1,3,0,6,1040,273,365,13,64,190,30,15,29,3,13.57142857,6.946975992,5.609471795,5.899897354,2.564949357,4.158883083,5.247024072,3.401197382,2.708050201,3.36729583,1.098612289,2.607966743
0,5,0,0,0,1,1,1,7,0,6,3130,461,517,23,84,231,19,15,37,10,15.4,8.048788284,6.133398043,6.248042875,3.135494216,4.430816799,5.442417711,2.944438979,2.708050201,3.610917913,2.302585093,2.734367509
0,2,1,0,0,0,0,1,1,1,8,431,220,264,33,24,51,16,15,32,8,12.75,6.06610809,5.393627546,5.575949103,3.496507561,3.17805383,3.931825633,2.772588722,2.708050201,3.465735903,2.079441542,2.545531272
1,5,0,0,0,1,1,1,4,0,8,785,315,332,5,25,48,20,20,32,8,16,6.665683718,5.752572639,5.805134969,1.609437912,3.218875825,3.871201011,2.995732274,2.995732274,3.465735903,2.079441542,2.772588722
0,4,0,0,1,0,1,1,4,1,8,1420,649,788,2,35,50,15,10,36,4,10,7.258412151,6.475432717,6.66949809,0.693147181,3.555348061,3.912023005,2.708050201,2.302585093,3.583518938,1.386294361,2.302585093
0,4,0,0,1,0,1,2,2,0,8,469,298,334,21,29,50,20,20,37,4,12.5,6.150602768,5.697093487,5.811140993,3.044522438,3.36729583,3.912023005,2.995732274,2.995732274,3.610917913,1.386294361,2.525728644
1,4,0,0,1,0,1,1,4,1,5,531,357,404,5,35,58,15,10,31,7,9.666666667,6.274762021,5.877735782,6.001414878,1.609437912,3.555348061,4.060443011,2.708050201,2.302585093,3.433987204,1.945910149,2.268683541
0,5,0,0,0,1,0,1,4,0,6,933,423,505,9,64,110,10,10,30,5,8.461538462,6.838405201,6.047372179,6.224558429,2.197224577,4.158883083,4.700480366,2.302585093,2.302585093,3.401197382,1.609437912,2.135531008
0,2,1,0,0,0,1,1,7,1,7,1563,574,637,1,42,60,15,15,36,11,12,7.35436233,6.352629396,6.456769656,0,3.737669618,4.094344562,2.708050201,2.708050201,3.583518938,2.397895273,2.48490665
0,4,0,0,1,0,1,1,2,1,7,668,277,283,40,41,54,11,3,28,11,7.714285714,6.504288174,5.624017506,5.645446898,3.688879454,3.713572067,3.988984047,2.397895273,1.098612289,3.33220451,2.397895273,2.043073898
0,3,0,1,0,0,0,1,6,1,2,853,462,509,7,115,487,25,20,34,2,13.16216216,6.748759547,6.135564891,6.232448017,1.945910149,4.744932128,6.188264123,3.218875825,2.995732274,3.526360525,0.693147181,2.57734621
0,3,0,1,0,0,1,1,7,0,8,942,490,526,2,32,29,10,10,31,15,5.8,6.848005275,6.194405391,6.265301213,0.693147181,3.465735903,3.36729583,2.302585093,2.302585093,3.433987204,2.708050201,1.757857918
1,3,0,1,0,0,1,1,2,0,6,732,372,429,6,43,181,20,18,29,8,11.3125,6.595780514,5.918893854,6.061456919,1.791759469,3.761200116,5.198497031,2.995732274,2.890371758,3.36729583,2.079441542,2.425908309
0,2,1,0,0,0,0,1,1,1,0,1114,193,320,47,60,176,15,15,31,3,6.068965517,7.01571242,5.262690189,5.768320996,3.850147602,4.094344562,5.170483995,2.708050201,2.708050201,3.433987204,1.098612289,1.803188165
0,4,0,0,1,0,1,1,4,1,8,707,537,572,1,58,117,7,6,32,3,5.086956522,6.561030666,6.285998095,6.349138991,0,4.060443011,4.762173935,1.945910149,1.791759469,3.465735903,1.098612289,1.626679719
0,5,0,0,0,1,1,1,5,1,8,1825,276,354,11,48,86,10,10,28,1,6.615384615,7.509335266,5.620400866,5.869296913,2.397895273,3.871201011,4.454347296,2.302585093,2.302585093,3.33220451,0,1.889397939
0,4,0,0,1,0,1,2,3,0,8,336,213,256,36,34,47,6,4,28,3,4.272727273,5.81711116,5.361292166,5.545177444,3.583518938,3.526360525,3.850147602,1.791759469,1.386294361,3.33220451,1.098612289,1.452252329
1,5,0,0,0,1,0,1,2,0,8,705,305,312,16,17,25,15,15,30,6,12.5,6.558197803,5.720311777,5.743003188,2.772588722,2.833213344,3.218875825,2.708050201,2.708050201,3.401197382,1.791759469,2.525728644
1,5,0,0,0,1,1,1,4,1,5,1508,304,331,26,100,280,30,10,29,2,10,7.318539549,5.717027701,5.802118375,3.258096538,4.605170186,5.634789603,3.401197382,2.302585093,3.36729583,0.693147181,2.302585093
0,4,0,0,1,0,1,1,7,0,8,982,639,703,4,62,144,16,16,33,9,12,6.889591308,6.459904454,6.555356892,1.386294361,4.127134385,4.9698133,2.772588722,2.772588722,3.496507561,2.197224577,2.48490665
1,4,0,0,1,0,1,1,5,0,8,527,438,451,8,78,217,20,20,31,7,12.05555556,6.267200549,6.08221891,6.11146734,2.079441542,4.356708827,5.379897354,2.995732274,2.995732274,3.433987204,1.945910149,2.489525596
0,3,0,1,0,0,1,1,3,1,1,614,259,345,14,80,165,15,14,30,3,8.684210526,6.419994928,5.556828062,5.843544417,2.63905733,4.382026635,5.105945474,2.708050201,2.63905733,3.401197382,1.098612289,2.161506495
0,5,0,0,0,1,1,1,6,0,4,1182,370,389,10,69,95,6,5,31,1,4.318181818,7.074963198,5.913503006,5.963579344,2.302585093,4.234106505,4.553876892,1.791759469,1.609437912,3.433987204,0,1.462834438
1,2,1,0,0,0,0,1,7,1,9,1611,580,635,3,102,254,25,15,17,3,11.54545455,7.384610383,6.363028104,6.453624999,1.098612289,4.624972813,5.537334267,3.218875825,2.708050201,2.833213344,1.098612289,2.446291814
1,2,1,0,0,0,1,3,5,1,8,687,393,459,9,29,36,7,3,17,4,5.142857143,6.532334292,5.973809612,6.12905021,2.197224577,3.36729583,3.583518938,1.945910149,1.098612289,2.833213344,1.386294361,1.637608789
